subject_id,understood,age,gender,comments
9e2c2473-c02c-4bf4-a340-e47a142890a8,yes,51,male,
c04f24e5-2066-4701-8a0d-8190918df299,yes,25,female,
eba2b3b9-3f53-4752-a4aa-8b34da4a46c4,yes,57,female,In question #3 there is a typo misspelling of the word 'sie' should be 'side
e667fd2a-6036-47b9-8656-66bf63ad3f2a,yes,25,female,
49e9beb1-8289-4eda-8488-4ea1c4f1be96,yes,25,female,
0ce9c3be-a9f2-4f63-9c42-d6aefa91a966,yes,33,male,
ccf172bd-3b81-4aa9-bcc5-9e013dc05255,yes,20,female,
fb7e8e94-334a-4489-ab1b-c433b4d8f02b,yes,32,female,
387c2761-ebf0-4ae2-aa1a-17120f5877ad,yes,21,female,
bb084e2e-f42b-4121-8d77-499570f43931,yes,52,female,
d019bab3-3e45-40e7-a21a-ad3cb0abbb49,yes,19,female,
cd0d24f7-ea4f-471e-8417-18cbe1c48e60,yes,31,male,Have A Wonderful Day :D
cd48f436-6334-4ac3-8498-9cb6818c7693,yes,21,female,no - this was fun
ff3d237b-b51c-4423-b8a9-b485fcecdc37,yes,32,female,cool oko
14470074-198e-4ba9-83d5-f41f5a4fa1b3,yes,29,female,none
d52b6d96-77bd-400e-ab37-78ab53685ee4,yes,23,female,
0deba3b6-f144-46fd-86a2-10ff3b76cae8,yes,27,female,
5d3d08fa-5d68-47df-946a-eba35f6eaa94,yes,28,female,
fac095d1-0cd7-4d88-914d-598aa66acfc4,yes,40,female,
e981a0a3-b531-4518-a2d6-e3df3dc7e183,yes,43,female,
8d15c1bb-9a12-41af-9a1c-fb35a27758da,yes,31,male,no
387d10df-abc0-4714-b49c-b9d5610400f3,yes,51,female,fun! Please let me know if you have more i can take! Thanks
06e5bce0-42af-4043-8531-99e9f13cd16f,yes,49,female,
36decf63-3b1f-4c6e-bff8-704a40ad44fd,yes,23,male,
2806e765-ad5b-48d4-8e4d-13e10738b133,yes,30,female,
ee31b7ea-eac9-4fe0-bd7d-1f790e592b7e,yes,39,female,
f3bfe696-1dec-45f6-95d5-7a983168e47b,yes,29,male,
0a8b8564-60c7-4573-8ded-7a41de101ef1,yes,44,female,This was fun. Thank you.
6eb975c9-b499-479e-a49d-4b4c7d7c6e8b,yes,73,male,"very entertaining, should contain better visualisations"
07f6a730-3a59-40a7-a0b8-b41371400552,yes,20,female,
edd978db-24dd-48fc-9014-bce2bed7d46b,yes,46,male,
765d5945-cf1c-4c5d-8f44-aede79a644d7,yes,62,male,
d103f7ac-a60d-450d-a427-717ff54b5fb1,yes,23,male,"The study was engaging and insightful, i wish i could do more of this."
e39a860e-c01e-44d2-ae1d-57361d4c6242,yes,24,female,
98ae6fbc-1ee4-4293-91b1-a5bdefd51467,yes,39,female,
15962ebd-b258-4f8c-87c8-6a7b34b32bfc,yes,27,male,
aadc227a-8acb-49f5-952d-945dc35c0161,yes,48,female,
5f58154b-d70d-4ef5-a0f6-a15838f8d617,yes,28,male,
f6c20e2e-b8c3-4dea-850c-b1582f4e9921,yes,53,male,No
b06c516d-9699-4baf-abdc-678732ce3a54,yes,36,male,
78df61f3-9864-4c90-922b-447191dfa903,yes,23,male,
88103264-e3fe-4ada-a879-96f69c0a0e8d,yes,59,female,Fun!
9fe115cb-2d3a-41d6-9b1c-1dc649ecf0de,yes,29,female,
a4994ebb-b4c3-4ce6-a201-6b0c04ad4bd8,yes,37,female,
bf3693f2-cde9-4171-817a-94070927ccc5,yes,57,female,
2ef79823-faa6-4086-a12b-6fe881049095,yes,18,female,
c2b83468-0ff6-4b34-b9b9-b5ac05f38dfe,yes,33,male,"on the intake questions where the chatters work together, emphasizing that a human will eventually use their description to identify the shapes"
e5a45705-66ef-4843-86dd-ccd5c6de5278,yes,26,male,
99c24af7-d0e7-42a0-b0fc-ff72d9c8ead4,yes,25,female,
243e42c0-414f-4eb2-863a-243305cbbbb4,yes,41,male,
153b34fd-8600-4c8a-ac08-fac00d87bd0a,yes,18,male,
458f7c3d-d07a-4e62-83e9-b45905879285,yes,29,female,
