subject_id,understood,age,gender,comments
61075fc1e485661aaf80d2cb,yes,22,female,Thanks for the bonus! This was a fun game and it was interesting seeing how they came up with code names for all the symbols. 
6724e0bbeeaf3cc33c549ad5,yes,37,female,No comment
67d232491fcc58c4a4519aef,yes,31,female,no comments
66c0f464e0ff62798027b486,yes,25,male,Thank you for the fun study.
67146c869c1f67dbf3180323,yes,20,male,
67e188720841b364cd463eaa,yes,55,female,Nice study
66afcaa60f7d8f58dc21db8e,yes,36,female,N/A
67e1cbc7607f91fd502da9d2,yes,41,male,None
678c89e7d72ecd785f475dfd,yes,43,male,None
67be05692b18b631ece5fd2e,yes,28,female,
607778a26ff3de83125f50c5,yes,39,male,
6604610e7a4c3d8b8aa2309f,yes,53,female,
5cab7cc86d3a6e001519d9e9,yes,36,male,
66562a9e55aa080598f8d59a,yes,24,male,
65e5ec7c5cc8e775d79139b5,yes,48,female,
674780197d2f877d208e64bf,yes,47,female,N/A
664ec4ec38b0fba80d81b607,yes,35,male,
66451cf935a985828f197f7e,yes,39,female,
67aca7b3335c8f2bb67624c3,yes,45,female,
6712fc1608041fe311ca2221,yes,31,female,No Comments Please
6815f422db4a9b97288161d1,yes,58,female,
610508c09d61c098f072605b,yes,28,female,none
67e70a61f963fecfc78db7ab,yes,54,male,
6841f4329a9deda70eae9ed4,yes,65,female,No.
67f2fbc77b115d1edb94ef11,yes,38,female,N/A
66e982b2da4a8dde63eac56c,yes,26,male,
6662e9e9187b0ca18293def6,yes,21,female,
655f8ed110c1375ed1b41d08,yes,33,female,"No, thank you!"
67eda5fa0086307531f210ff,yes,56,male,NONE
672feab4c04c20d23bc0e95d,yes,34,male,"Thanks for the opportunity, best of luck with your research!"
68491eeead1c9115dbd5d603,yes,35,male,The study was smooth and easy to follow. Thank you!
5ccc60abe787e000167f8143,yes,26,male,I have no additional comments or suggestions.
67f1c8dc042e5b62c7c65764,yes,35,female,make this a game or spin off
67ef36b28f01335edcacf720,yes,39,female,task was tedious 
601e13b872774f263d64acac,yes,36,male,no
67f09ad02524e8b1d810e0a4,yes,20,male,Good survey!
66884bc1ae6c72e0b8d9e4e9,yes,48,male,Thank you
671586d6917e81596153c8c6,yes,35,female,No
67f224dfcaaa213111714560,yes,33,male,This was pretty fun but it took a long time to write explanations 53 times over... thanks for the guaranteed bonus!
616f727b03e888e0f8213eec,yes,33,male,Good Study
62c35e9517e15b36b957a678,yes,38,male,no
680e77f1b497bfe3d4df3514,yes,59,female,
59d7c0f750f88f000161eb21,yes,53,female,
5f5452df72345118f58d187b,yes,61,male,
5b735a4c3503c60001a891b7,yes,30,female,nope
67ace9b8a3dada8f64274fd7,yes,34,male,No comments
66ad6f2765f2ef7122225388,yes,61,male,
65298aca34ac384b783169d4,yes,29,male,This was fun!
644455d33169a831ae5f2ed7,yes,36,nonconforming,This was so much fun and I'd love to do something like this again!!
66b3baa4900bec0442ea4647,yes,28,female,There were no errors in this study.
62869a1b7fff9c9a48fe6087,yes,60,female,
5fbc1367373b9307763985c0,yes,27,female,"Very fun, thanks :)"
6776fdb9f2bb1472a74842a4,yes,72,male,ITS A VERY LONG GAME
5b9095901e21c10001e9e8ee,yes,45,male,
67e268cbf13dcd115337894c,yes,53,male,No
616cda4e2f5f884cdd46b2eb,yes,34,male,Good Study
651b29ff3a6cadf518640abe,yes,57,female,
67096b6d4c3332714262e529,yes,39,male,Thank you for allowing me to participate in your study. Have a great day 
67ce1065642e75fb03792cd2,yes,48,male,
5df6818e2b12bd474abc4c9d,yes,33,female,
67e9651d69c53446e96e9b9b,yes,51,female,None
677aefb67112f646f3fc77f6,yes,27,male,
5fa4c21a04bc5912180291bc,yes,43,male,"you might want to bump that bonus up by a few more points

(yikes!)"
5d951ede9b6f880018f63b6e,yes,36,male,None
6143af8721d1445864c4f6c8,yes,53,male,Have a good day
5ade0203066c510001d42abf,yes,43,male,no. This was fun.  Thank you. 
67eab317b6f969b3df440160,yes,37,female,
58adfc6e7cf56d0001f931a2,yes,28,male,No other comments.
66ad9173e0f5c4b57d74e01d,yes,60,male,
67758b914f06b14a31669644,yes,33,female,no
67d29b370a5be26f13f48e9c,yes,32,male,
66536bcd1febb9fc714b6922,yes,47,male,
5e81831489a21d86ebb050f4,yes,25,female,
6797d5ada6654ec99f741b08,yes,23,female,
67104c7deff954cb22438402,yes,49,female,nope
648426a5521986be845e63f0,yes,28,female,n/a
666f76b68b89442817be678a,yes,49,male,
664e2d4a26686cecdfd660eb,yes,28,male,no thanks
67bd6c87f503d16fdf672aad,yes,29,male,Amazing study
5d88f010859c9e0001810e88,yes,51,female,
681f5976f71065904e51d081,yes,37,female,
667871d17d7fdf0358f82a28,yes,46,male,Have a great day
6443ebb84fc33e703937a6f9,yes,50,female,
6824de5d2062f6727f41d51d,yes,22,male,no
5b4ec32e995d4e00010944ce,yes,46,female,
66ce5adac1cd4b6037be4a63,yes,47,female,
6815f715db4b297fb0c6aa19,yes,42,male,none
5c365b5e8821900001b3876c,yes,65,female,
6568469e1b1d85db28417bb2,yes,29,female,
66a1bf056ab92a8d48010903,yes,44,female,n/a
6650ba88f2e4099801ab8357,yes,55,female,The study was really fun.  Thank you for having me. 
67e07c70fcb66593f11b6d62,yes,42,male,Interesting experiment
663e1c7683991d278fb128a7,yes,56,female,
67f24d9d37225c87ef8b09c4,yes,26,female,I love the study as it made me think a lot. Thanks for enabling me take part in the study. Be blessed!
