subject_id,understood,age,gender,comments
3cc8b036-11ee-4ec4-b8d4-97c02f135fdd,yes,27,female,
9d411618-52cc-4432-941c-5db61a428098,yes,28,female,
51b828e1-ecf6-4dae-b5b1-4c5d0300c26e,yes,40,female,
5f98ee14-bc23-40e2-94b4-0372e4233363,yes,43,female,
9b04c8a8-fabb-4537-86fb-64d02e3520e6,yes,31,male,no
2a70d1df-0a50-4524-89de-77e10cfb709d,yes,51,female,fun! Please let me know if you have more i can take! Thanks
ef981c03-5613-431f-9b62-35c2bf220574,yes,49,female,
99e74c20-1e3e-432c-a20d-a1d2eb899930,yes,23,male,
cffe0b45-bd54-45cd-bc08-254cbd14f08a,yes,30,female,
8f065d91-e250-4036-b794-417b1619f031,yes,39,female,
698be8b1-27a2-43a1-b1c9-a466e0e9bf2c,yes,29,male,
4ae0bd66-ddd6-4acc-9085-3da7cb77cc5d,yes,44,female,This was fun. Thank you.
32c4372b-279d-48a8-aa73-8e7b392a2ff8,yes,73,male,"very entertaining, should contain better visualisations"
2a891c20-43fd-4f5e-8699-da7d90fbfd2f,yes,20,female,
cfa5065d-af6b-47a9-a589-45c111f8706f,yes,46,male,
4fc7e5f3-a8d8-444b-ae11-b82e60d42bab,yes,62,male,
05d8b7d0-82f1-4cf7-925f-ba25b18e24ae,yes,23,male,"The study was engaging and insightful, i wish i could do more of this."
bf9e1cc7-183e-4ce7-9582-03bcfa0ff315,yes,24,female,
bd95b9e2-5391-4607-be15-5e63d4244b39,yes,39,female,
2a370b9f-07c7-4be7-839d-b5aee5ab0297,yes,27,male,
a6519643-c816-4b46-accc-cd7fe6ed7bae,yes,48,female,
f02b2087-09c8-4673-8285-f7b3a2ead0bc,yes,28,male,
ba30e96a-870c-45c2-8b7c-a568d532350b,yes,53,male,No
e98518ed-85dd-4b33-974d-7981351ec34f,yes,36,male,
3af961ab-4502-46d4-a101-7edbf4829deb,yes,23,male,
fb600caf-3957-4f25-9728-b7f4b4f1a0f2,yes,59,female,Fun!
e9d88f76-f3f8-4061-ac95-32716d7776d5,yes,29,female,
41f4eaab-3e2a-44a2-8679-3cd554637cd9,yes,37,female,
a3494245-6bf1-498d-aff5-89486c54868f,yes,57,female,
2801ca90-185b-43a4-81d9-8c316c2d9f9a,yes,18,female,
b8ba0fe2-20e7-46f3-a063-c42d0b9d569c,yes,33,male,"on the intake questions where the chatters work together, emphasizing that a human will eventually use their description to identify the shapes"
01ee6b9d-9f29-4b63-b73d-41ccfc6dfc2e,yes,26,male,
8a7e6b1f-ca38-4600-b1c8-54ebc99240ea,yes,25,female,
e741e6a8-d1ae-460c-8b52-e663f3e6b67f,yes,41,male,
2de68824-3f52-424c-bf63-7f6017b683db,yes,18,male,
e55a30f4-1d64-4a25-83d8-9ffb69f715e5,yes,29,female,
